TF	Gene	Input
JUN	CCL2	1
JUN	CCND1	1
JUN	CD82	1
JUN	CREM	1
JUN	CSF1	1
JUN	CTSL	1
JUN	CXCL8	1
JUN	DDIT3	1
JUN	EGFR	1
JUN	ETS1	1
JUN	EZR	1
JUN	FAS	1
JUN	FOSL1	1
JUN	GJA1	1
JUN	HEY1	1
JUN	IFNG	1
JUN	IL12B	1
JUN	IL3	1
JUN	IL6	1
JUN	JUN	1
JUN	KRT16	1
JUN	LDHA	1
JUN	LGALS3	1
JUN	LOR	1
JUN	MAPK8	1
JUN	MAT2A	1
JUN	MEF2D	1
JUN	MMP1	1
JUN	MMP13	1
JUN	MMP2	1
JUN	MMP3	1
JUN	MMP7	1
JUN	MMP9	1
JUN	MSR1	1
JUN	NAMPT	1
JUN	NEFL	1
JUN	NEIL1	1
JUN	NOS2	1
JUN	NOX5	1
JUN	PLAT	1
JUN	PLAUR	1
JUN	PPARD	1
JUN	PTGS2	1
JUN	PTN	1
JUN	RARB	1
JUN	RHOB	1
JUN	SMAD7	1
JUN	SOX7	1
JUN	SPI1	1
JUN	SPRR1B	1
JUN	STMN1	1
JUN	TNC	1
JUN	TNF	1
JUN	TNFRSF1B	1
JUN	UGT2B15	1
JUN	VCAM1	1
JUN	VDR	1
JUNB	CD82	1
JUNB	EGFR	1
JUNB	IL4	1
JUNB	PTGS2	1
JUND	BCL6	1
JUND	CCND1	1
JUND	CCR4	1
JUND	FOSL1	1
JUND	GADD45A	1
JUND	GAST	1
JUND	IL6	1
JUND	MDM2	1
JUND	MYB	1
JUND	NOS2	1
JUND	PTGS2	1
JUND	SOX4	1
KAT2B	CDKN1A	1
KAT2B	CDKN1B	1
KAT2B	RB1	1
KAT2B	SMAD4	1
KAT5	ERCC1	1
KAT6A	HOXA9	1
KDM4B	AR	1
KDM4C	JAG1	1
KHDRBS1	IGF2	1
KHDRBS1	LEP	1
KLF10	CDKN1A	1
KLF10	ITGAD	1
KLF10	PTGS1	1
KLF10	SERPINE1	1
KLF11	INS	1
KLF15	LRP5	1
KLF2	CCR5	1
KLF2	CDKN1A	1
KLF2	NOS3	1
KLF2	THBD	1
KLF3	CKM	1
KLF4	ALPI	1
KLF4	ATF3	1
KLF4	BDKRB2	1
KLF4	CCND1	1
KLF4	CD14	1
KLF4	CDH1	1
KLF4	CDH5	1
KLF4	CDKN1A	1
KLF4	CDKN1B	1
KLF4	CDKN1C	1
KLF4	GPA33	1
KLF4	HBA1	1
KLF4	HBA2	1
KLF4	HSPA8	1
KLF4	IL6	1
KLF4	KRT19	1
KLF4	LAMA1	1
KLF4	LAMA3	1
KLF4	MMP2	1
KLF4	NANOG	1
KLF4	PFKP	1
KLF4	THBD	1
KLF4	TP53	1
KLF5	BIRC5	1
KLF5	CCNB1	1
KLF5	CCND1	1
KLF5	CXCR4	1
KLF5	FASN	1
KLF5	FGFBP1	1
KLF5	HIF1A	1
KLF5	ITGB2	1
KLF5	MMP9	1
KLF5	NOTCH1	1
KLF6	ATF3	1
KLF6	CDKN1A	1
KLF6	CERS2	1
KLF6	CGB5	1
KLF6	DAPK2	1
KLF6	LAMA1	1
KLF6	NOS2	1
KLF6	PMAIP1	1
KLF6	PSG3	1
KLF6	PSG5	1
KLF8	CDH1	1
KLF8	EPSTI1	1
KLF8	MMP14	1
KLF8	MMP9	1
KLF9	PDCD5	1
LEF1	CLDN2	1
LEF1	ELANE	1
LEF1	MITF	1
LEF1	MMP7	1
LEF1	MYCBP	1
LEF1	NRCAM	1
LEF1	OCA2	1
LHX2	POU1F1	1
LHX2	PRL	1
LHX2	TSHB	1
LHX3	FSHB	1
LHX4	POU1F1	1
LMO2	ERG	1
LMO2	FGF2	1
LMO2	NFATC1	1
LMO3	ASCL1	1
LMO4	BMP7	1
LMX1B	COL4A4	1
LMX1B	NLRP2	1
LMX1B	TCF3	1
LYL1	ERG	1
MAF	IL4	1
MAF	ITGB7	1
MAF	MMP13	1
MAFA	PC	1
MAML1	EGR1	1
MAX	ODC1	1
MAZ	HRAS	1
MAZ	MMP1	1
MAZ	MMP14	1
MAZ	TSG101	1
MDM2	DNMT3A	1
MED1	AURKA	1
MED1	SULT2A1	1
MED23	KISS1	1
MEF2A	JUN	1
MEF2A	MAPK14	1
MEF2A	MAPK7	1
MEF2A	MMP10	1
MEF2A	NRF1	1
MEF2A	SLC2A4	1
MEF2C	CPT1B	1
MEF2C	JUN	1
MEF2C	MAPK7	1
MEF2D	ATF3	1
MEF2D	CD14	1
MEF2D	JUN	1
MEIS1	PF4	1
MEN1	CASP8	1
MEN1	CDKN1B	1
MITF	ACP5	1
MITF	BEST1	1
MITF	CTSK	1
MITF	DCT	1
MITF	FOS	1
MITF	GPNMB	1
MITF	HIF1A	1
MITF	KIT	1
MITF	OCA2	1
MITF	PPARGC1A	1
MITF	SERPINF1	1
MITF	TRAP	1
MITF	TRPM1	1
MITF	TYR	1
MITF	TYRP1	1
MKL1	COL1A1	1
MKL1	TAGLN	1
MLLT3	SCNN1A	1
MLXIPL	TXNIP	1
MSC	CTLA4	1
MSC	FOXP3	1
MSC	IFNG	1
MSC	IL10	1
MSC	IL2RA	1
MSC	MMP2	1
MSX1	DLK1	1
MSX1	HEY1	1
MSX1	NOTCH3	1
MSX2	NKX3-1	1
MSX2	SOD1	1
MTA1	ARNTL	1
MTA1	BCAS3	1
MTA1	BCL2L1	1
MTA1	CDKN2A	1
MTA1	EGFR	1
MTA1	NOS2	1
MTA1	SNAI1	1
MTA1	SNAI2	1
MTA1	SUMO2	1
MTF1	GCLC	1
MTF1	MCAT	1
MTF1	PRNP	1
MTF1	SOD1	1
MXD1	TERT	1
MZF1	PADI1	1
MYB	BCL2	1
MYB	CCNA1	1
MYB	CDO1	1
MYB	CLEC4G	1
MYB	COL1A1	1
MYB	COL1A2	1
MYB	GSTM1	1
MYB	IL15	1
MYB	IL7	1
MYB	KLF1	1
MYB	LCK	1
MYB	LMO2	1
MYB	MAT2A	1
MYB	MYC	1
MYB	TK1	1
MYB	WT1	1
MYBL2	MYC	1
MYC	ASS1	1
MYC	BMI1	1
MYC	CCND2	1
MYC	CCNE1	1
MYC	CD38	1
MYC	CDC25C	1
MYC	CDC34	1
MYC	CDK4	1
MYC	CDK6	1
MYC	CDKN1A	1
MYC	CHEK1	1
MYC	CHEK2	1
MYC	CXCR4	1
MYC	EBNA1BP2	1
MYC	FASLG	1
MYC	FOXM1	1
MYC	FUT3	1
MYC	GATA4	1
MYC	HDAC2	1
MYC	HLA-A	1
MYC	HLA-B	1
MYC	HLA-C	1
MYC	HLA-E	1
MYC	HLA-F	1
MYC	HLA-G	1
MYC	HNRNPA1	1
MYC	HNRNPA2B1	1
MYC	IGF2BP1	1
MYC	IGK	1
MYC	IPO7	1
MYC	KRAS	1
MYC	LDHA	1
MYC	MME	1
MYC	NOL7	1
MYC	ODC1	1
MYC	PMAIP1	1
MYC	PRDX3	1
MYC	PTBP1	1
MYC	SRSF1	1
MYC	ST3GAL1	1
MYC	ST3GAL3	1
MYC	ST3GAL4	1
MYC	SURF1	1
MYC	SURF2	1
MYC	TERT	1
MYC	TFAP4	1
MYC	TFRC	1
MYC	TNFRSF10B	1
MYC	TP53	1
MYC	TP73	1
MYC	UBE2C	1
MYC	VEGFA	1
MYC	WRN	1
MYC	XPO1	1
MYCN	ABCC1	1
MYCN	BAX	1
MYCN	BIRC5	1
MYCN	BMI1	1
MYCN	CD44	1
MYCN	CDKN1A	1
MYCN	CTSD	1
MYCN	EFNB3	1
MYCN	HDAC2	1
MYCN	MCM10	1
MYCN	MCM2	1
MYCN	MCM3	1
MYCN	MCM4	1
MYCN	MCM5	1
MYCN	MCM6	1
MYCN	MCM7	1
MYCN	MCM8	1
MYCN	MYBL2	1
MYCN	NDRG1	1
MYCN	NES	1
MYCN	TP53	1
MYOCD	ACTG2	1
MYOD1	HBEGF	1
MYOG	MYEF2	1
MZF1	BLMH	1
NAB2	BCAR1	1
NAB2	RBL2	1
NANOG	FGF4	1
NANOG	KDR	1
NANOG	KLF2	1
NANOG	MTF2	1
NANOG	POU5F1	1
NANOG	SOX1	1
NANOG	YES1	1
NCOA1	CDKN1A	1
NCOA1	EPO	1
NCOA3	BCL2	1
NCOA3	EPO	1
NCOA3	MMP10	1
NCOA3	MMP7	1
NCOA4	AR	1
NCOA4	KLK3	1
NCOA6	FOS	1
NCOA6	HSF1	1
NCOR1	AR	1
NCOR2	AR	1
NELFCD	CDKN1A	1
NEUROG3	VSX2	1
NF1	FOS	1
NF1	MYC	1
NF1	TP53	1
NFATC1	CD3G	1
NFATC1	CYP2E1	1
NFATC1	ICAM1	1
NFATC2	FOXP3	1
NFATC2	MDM2	1
NFATC3	CTSD	1
NFATC3	TFF1	1
NFE2L1	NQO1	1
NFE2L2	BRCA1	1
NFE2L2	CAT	1
NFE2L2	CFTR	1
NFE2L2	CXCL8	1
NFE2L2	GSTA1	1
NFE2L2	HMOX1	1
NFE2L2	KRT16	1
NFE2L2	MTHFR	1
NFE2L2	NQO1	1
NFE2L2	SOD1	1
NFE2L2	SOD2	1
NFE2L2	UGT2B7	1
NFIB	CDKN1A	1
NFIB	MBP	1
NFIC	FHL5	1
NFIC	C4BPB	1
NFIC	CCL2	1
NFIC	CYP17A1	1
NFIC	HMGB1	1
NFIC	IRS2	1
NFIC	SLC34A2	1
NFIC	SMUG1	1
NFIX	CHI3L1	1
NFKB1	ABCB1	1
NFKB1	ABCG2	1
NFKB1	ADORA1	1
NFKB1	AGER	1
NFKB1	AMH	1
NFKB1	B2M	1
NFKB1	BCL2	1
NFKB1	BCL2A1	1
NFKB1	BCL2L1	1
NFKB1	BCL3	1
NFKB1	BGN	1
NFKB1	BIRC2	1
NFKB1	BIRC3	1
NFKB1	BIRC5	1
NFKB1	BMP2	1
NFKB1	BRCA2	1
NFKB1	CCL11	1
NFKB1	CCL19	1
NFKB1	CCL2	1
NFKB1	CCL22	1
NFKB1	CCL3	1
NFKB1	CCL5	1
NFKB1	CCNB1	1
NFKB1	CCND1	1
NFKB1	CCND2	1
NFKB1	CCR2	1
NFKB1	CCR3	1
NFKB1	CCR7	1
NFKB1	CD3G	1
NFKB1	CD40	1
NFKB1	CD40LG	1
NFKB1	CD58	1
NFKB1	CD80	1
NFKB1	CD83	1
NFKB1	CD86	1
NFKB1	CDH1	1
NFKB1	CDK4	1
NFKB1	CEACAM1	1
NFKB1	CFI	1
NFKB1	CFLAR	1
NFKB1	CFTR	1
NFKB1	CRHR1	1
NFKB1	CRP	1
NFKB1	CSF1	1
NFKB1	CTSB	1
NFKB1	CXCL1	1
NFKB1	CXCL10	1
NFKB1	CXCL12	1
NFKB1	CXCL8	1
NFKB1	CXCR2	1
NFKB1	CXCR4	1
NFKB1	EBI3	1
NFKB1	EGFR	1
NFKB1	FAF1	1
NFKB1	FAS	1
NFKB1	FASLG	1
NFKB1	FGF8	1
NFKB1	VEGFD	1
NFKB1	FLT4	1
NFKB1	FN1	1
NFKB1	FOXP3	1
NFKB1	GATA3	1
NFKB1	GFAP	1
NFKB1	GSTP1	1
NFKB1	HBEGF	1
NFKB1	HPSE	1
NFKB1	HSD11B2	1
NFKB1	HYAL1	1
NFKB1	ICAM1	1
NFKB1	IFNA1	1
NFKB1	IFNB1	1
NFKB1	IFNG	1
NFKB1	IL10	1
NFKB1	IL12A	1
NFKB1	IL12B	1
NFKB1	IL17C	1
NFKB1	IL18	1
NFKB1	IL1B	1
NFKB1	IL1RN	1
NFKB1	IL2	1
NFKB1	IL23A	1
NFKB1	IL6	1
NFKB1	IRF1	1
NFKB1	IRF4	1
NFKB1	IRF7	1
NFKB1	JUNB	1
NFKB1	KLK3	1
NFKB1	LCN2	1
NFKB1	LIPE	1
NFKB1	LPL	1
NFKB1	MAT2A	1
NFKB1	MCL1	1
NFKB1	MMP1	1
NFKB1	MMP13	1
NFKB1	MMP14	1
NFKB1	MMP2	1
NFKB1	MMP9	1
NFKB1	MUC2	1
NFKB1	MYC	1
NFKB1	NAMPT	1
NFKB1	NCAM1	1
NFKB1	NFKBIA	1
NFKB1	NLRP2	1
NFKB1	NOD2	1
NFKB1	NOLC1	1
NFKB1	NOS1	1
NFKB1	NOS2	1
NFKB1	NOS3	1
NFKB1	NOX4	1
NFKB1	NOX5	1
NFKB1	OPTN	1
NFKB1	PLAU	1
NFKB1	PLAUR	1
NFKB1	PLIN1	1
NFKB1	PROX1	1
NFKB1	PTAFR	1
NFKB1	PTEN	1
NFKB1	PTGDS	1
NFKB1	PTGES	1
NFKB1	PTGS2	1
NFKB1	PTHLH	1
NFKB1	RGS4	1
NFKB1	RIPK2	1
NFKB1	S100A6	1
NFKB1	SDC1	1
NFKB1	SELE	1
NFKB1	SERPINB1	1
NFKB1	SERPINE1	1
NFKB1	SLC25A27	1
NFKB1	SNAI1	1
NFKB1	SOD2	1
NFKB1	STK39	1
NFKB1	TBX21	1
NFKB1	TF	1
NFKB1	TFF1	1
NFKB1	TFF3	1
NFKB1	TLR2	1
NFKB1	TLR3	1
NFKB1	TLR7	1
NFKB1	TNF	1
NFKB1	TNFAIP3	1
NFKB1	TNFRSF10B	1
NFKB1	TNFRSF13C	1
NFKB1	TNFSF10	1
NFKB1	TRAF1	1
NFKB1	TRAF2	1
NFKB1	UPP1	1
NFKB1	VCAM1	1
NFKB1	VEGFA	1
NFKB1	XIAP	1
NFKB2	CCL21	1
NFKB2	CCND2	1
NFKB2	CDK6	1
NFKB2	SELP	1
NFKB2	SND1	1
NFKBIA	NFKB1	1
NFKBIA	PON2	1
NFKBIA	RELA	1
NFRKB	JUN	1
NFYA	CBS	1
NFYA	CCND2	1
NFYA	CDKN1B	1
NFYA	CYP2A6	1
NFYA	FXR2	1
NFYA	GADD45A	1
NFYA	HOXB4	1
NFYA	OGG1	1
NFYA	SOX18	1
NFYA	SP3	1
NFYB	CCND2	1
NFYB	CDKN1B	1
NFYB	FXR2	1
NFYB	SOX18	1
NFYB	TPH1	1
NFYC	CCND2	1
NFYC	CDKN1B	1
NFYC	FXR2	1
NFYC	SOX18	1
NHLH2	ASCL1	1
NHLH2	MAOA	1
NKX2-1	SFTPB	1
NKX2-2	NPPA	1
NKX2-5	GATA4	1
NKX3-1	ACTG2	1
NPM1	CDKN1A	1
NPM1	PTPN6	1
NPM1	TAF1A	1
NR0B1	NOS1	1
NR0B1	PBX1	1
NR0B2	PTGS2	1
NR1H2	ABCA1	1
NR1H2	ABCG1	1
NR1H2	ABCG4	1
NR1H3	ABCA1	1
NR1H3	ABCG1	1
NR1H3	ABCG4	1
NR1H3	BHLHE40	1
NR1H4	ABCB4	1
NR1H4	DCN	1
NR1H4	FABP6	1
NR1H4	INS	1
NR1H4	KRT13	1
NR1H4	NFKB1	1
NR1H4	NR1I2	1
NR1H4	RELA	1
NR1H4	SCARB1	1
NR1H4	STK11	1
NR1H4	VEGFA	1
NR1I2	ABCB1	1
NR1I2	BCL2	1
NR1I2	BCL2L1	1
NR1I2	CORO1C	1
NR1I2	CYP3A4	1
NR1I2	FGF19	1
NR1I2	FOSL1	1
NR1I2	IL10	1
NR1I2	KLF6	1
NR1I2	PTAFR	1
NR1I2	RAB3A	1
NR1I2	THBS1	1
NR1I2	THRSP	1
NR1I2	TNFRSF12A	1
NR1I2	UGT1A1	1
NR1I3	CYP2B6	1
NR1I3	UGT1A1	1
NR2C2	LHCGR	1
NR2E3	RHO	1
NR2F2	TFAP2A	1
NR3C1	BAD	1
NR3C1	BAX	1
NR3C1	BRCA1	1
NR3C1	CALD1	1
NR3C1	CDKN1A	1
NR3C1	CYP19A1	1
NR3C1	RPS6KA3	1
NR3C1	UGT1A1	1
NR3C2	CCR5	1
NR3C2	CCR6	1
NR3C2	CD40	1
NR3C2	EGFR	1
NR4A1	CDKN1B	1
NR4A1	E2F1	1
NR4A1	HSD3B2	1
NR4A1	MMP2	1
NR4A1	TIMP2	1
NR5A1	AMH	1
NR5A1	CITED2	1
NR5A1	CYP17A1	1
NR5A1	CYP19A1	1
NR5A1	HSD3B2	1
NR5A1	LHB	1
NR5A1	MC2R	1
NR5A1	NR0B1	1
NR5A1	PBX1	1
NR5A1	SRY	1
NR5A1	STAR	1
NR5A1	STARD7	1
NR5A2	ABCG5	1
NR5A2	ABCG8	1
NR5A2	CETP	1
NR5A2	CYP11B1	1
NR5A2	HSD3B2	1
NR5A2	NR5A2	1
NR5A2	STAR	1
NRF1	CAPNS1	1
NRF1	CXCR4	1
NRF1	FMR1	1
NRF1	FXR2	1
NRF1	IDE	1
NRF1	PRDX3	1
NRF1	PRDX5	1
NRF1	SLC46A1	1
NRF1	SPAST	1
NRIP1	SLC7A1	1
NRL	NR2E3	1
NUPR1	BCL2L1	1
NUPR1	CDKN1A	1
ONECUT1	PROC	1
ONECUT2	MITF	1
OTX1	BEST1	1
OTX2	AURKA	1
OTX2	BEST1	1
OTX2	CCNG2	1
OTX2	CDC25C	1
OTX2	IGF1	1
OTX2	IL6	1
OTX2	PAX6	1
OTX2	RBP3	1
OTX2	TYR	1
PA2G4	AGR2	1
PARP1	CDH1	1
PARP1	E2F1	1
PARP1	SERPINE1	1
PARP1	THBD	1
PARP1	VIM	1
PAWR	NOV	1
PAX3	BCL2L1	1
PAX3	CXCR4	1
PAX3	MITF	1
PAX5	BAX	1
PAX5	CD19	1
PAX5	CD79A	1
PAX5	CDKN1A	1
PAX5	FHL2	1
PAX5	LEF1	1
PAX5	MET	1
PAX5	MYCN	1
PAX5	TERT	1
PAX5	TIMP1	1
PAX5	TP53	1
PAX6	FABP7	1
PAX6	MET	1
PAX6	PCSK1	1
PAX6	PROX1	1
PAX6	SIX3	1
PAX8	E2F1	1
PAX8	NCAM1	1
PAX8	SLC3A1	1
PAX8	SLC5A5	1
PAX8	WT1	1
PBX1	HOXB1	1
PBX1	NANOG	1
PBX1	PF4	1
PBX1	VCP	1
PBX2	EMX2	1
PBX2	PF4	1
PCGF2	HOXA7	1
PDX1	GCK	1
PDX1	INS	1
PER1	BCL2	1
PGR	BCL2	1
PGR	DUSP1	1
PGR	E2F1	1
PGR	ESR1	1
PGR	HLTF	1
PGR	KLK4	1
PHOX2A	DBH	1
PHOX2A	TLX2	1
PHOX2B	ALK	1
PHOX2B	DBH	1
PHOX2B	TLX2	1
PIAS1	FABP2	1
PIAS1	SI	1
PIAS2	AR	1
PIAS3	ATF1	1
PITX1	PRL	1
PITX2	LEF1	1
PITX2	LHX6	1
PITX2	PRL	1
PITX3	MIP	1
PITX3	TH	1
PKNOX1	PTPN6	1
PKNOX1	SYP	1
PLAG1	ABCC6	1
PLAG1	CRLF1	1
PLAG1	IGF2	1
PLAGL1	ABCC6	1
PLAGL2	IGF2	1
PLAGL2	METAP2	1
PLAGL2	NCF2	1
PLAGL2	SFTPC	1
PML	BAX	1
PML	CASP3	1
PML	CDKN1A	1
PML	EP300	1
PML	FLT3	1
PML	GRIP1	1
PML	HIPK2	1
PML	IFNB1	1
PML	PML	1
PML	TNFSF10	1
POU1F1	GH1	1
POU1F1	GH2	1
POU1F1	GHR	1
POU1F1	POU1F1	1
POU1F1	PRL	1
POU1F1	TSHB	1
POU1F1	VDR	1
POU2AF1	IGH	1
POU2AF1	TK1	1
POU2AF1	TNFRSF17	1
POU2F1	CCND1	1
POU2F1	GADD45A	1
POU2F1	IL2	1
POU2F1	LCT	1
POU2F1	LGALS4	1
POU2F1	MAD2L1	1
POU2F1	PTGIR	1
POU2F1	SNAI2	1
POU2F1	TK1	1
POU2F1	TWIST1	1
POU2F1	UGT2B7	1
POU2F1	VWF	1
POU2F2	TK1	1
POU3F2	GNRH1	1
POU4F1	HSP90AA1	1
POU4F2	CCND1	1
POU4F2	HSP90AA1	1
POU5F1	FGF4	1
POU5F1	ITGA6	1
POU5F1	LEFTY1	1
POU5F1	NANOG	1
POU5F1	SOX2	1
POU5F1	SPP1	1
POU5F1	TDGF1	1
POU5F1	THY1	1
POU5F1	ZFP42	1
PPARA	ANGPTL4	1
PPARA	APOB	1
PPARA	CETP	1
PPARA	CYP1A1	1
PPARA	LPL	1
PPARA	NFKBIA	1
PPARA	PDK4	1
PPARA	PTGS2	1
PPARA	SERPINE1	1
PPARA	UGT1A9	1
PPARD	CAT	1
PPARD	LPL	1
PPARD	PDK4	1
PPARD	SAT1	1
PPARD	SOD1	1
PPARD	TIMP1	1
PPARD	TXN	1
PPARG	ABCG2	1
PPARG	ACAT1	1
PPARG	ADIPOQ	1
PPARG	ANGPTL4	1
PPARG	BAD	1
PPARG	BCL2	1
PPARG	BRS3	1
PPARG	CD36	1
PPARG	CD83	1
PPARG	CDKN1A	1
PPARG	CIITA	1
PPARG	CPT1B	1
PPARG	ERO1A	1
PPARG	ERP44	1
PPARG	FABP4	1
PPARG	FASLG	1
PPARG	GK	1
PPARG	LIPE	1
PPARG	PLIN2	1
PPARG	POU2F1	1
PPARG	PTEN	1
PPARG	PTGS2	1
PPARG	RARB	1
PPARG	RETN	1
PPARG	SAT1	1
PPARG	SLC5A5	1
PPARG	TP53	1
PPARG	UGT1A9	1
PPARG	VLDLR	1
PPARGC1A	ALDOB	1
PPARGC1A	APOA5	1
PPARGC1A	APOC3	1
PPARGC1A	CYP7A1	1
PPARGC1A	MFN2	1
PPARGC1A	OTC	1
PPARGC1A	PCK2	1
PRDM14	POU5F1	1
PROX1	CCNE1	1
PROX1	CDKN1B	1
PROX1	CDKN1C	1
PROX1	SIX3	1
PTMA	IDO1	1
PTMA	IDO2	1
PTTG1	CCNB1	1
PTTG1	CDC42	1
PTTG1	CDK1	1
PTTG1	DOCK1	1
PTTG1	ID3	1
PTTG1	KDR	1
PTTG1	LGALS1	1
PTTG1	MYC	1
PTTG1	PTTG1IP	1
PTTG1	RAC1	1
PTTG1	RHOA	1
PTTG1	S100A4	1
PTTG1	VEGFA	1
RAD51	SP1	1
RARA	CDKN1A	1
RARA	CRABP1	1
RARA	CRH	1
RARA	CXCR5	1
RARA	FGFBP1	1
RARA	HSD17B2	1
RARA	ICAM1	1
RARA	NR1I3	1
RARA	PRKCA	1
RARA	RARB	1
RARA	SCD	1
RARA	THBD	1
RARB	RARB	1
RARG	BGLAP	1
RARG	ICAM1	1
RB1	CDKN1A	1
RB1	EBNA1BP2	1
RB1	SFTPD	1
RB1	VEGFA	1
RB1CC1	RB1	1
RBMX	TXNIP	1
RBPJ	IL6	1
REL	BCL2A1	1
REL	BIRC3	1
REL	CCL2	1
REL	CDKN1A	1
REL	CSRP1	1
REL	IL1B	1
REL	IL2RA	1
REL	SELE	1
REL	SOD2	1
REL	TNFAIP3	1
RELA	ABCB1	1
RELA	ABCG2	1
RELA	ADORA1	1
RELA	AGER	1
RELA	AMH	1
RELA	BAD	1
RELA	BCL2	1
RELA	BCL2A1	1
RELA	BCL2L1	1
RELA	BCL3	1
RELA	BGN	1
RELA	BIRC2	1
RELA	BIRC3	1
RELA	BIRC5	1
RELA	BMP2	1
RELA	BRCA2	1
RELA	CCL11	1
RELA	CCL2	1
RELA	CCL20	1
RELA	CCL22	1
RELA	CCL3	1
RELA	CCL5	1
RELA	CCNB1	1
RELA	CCND1	1
RELA	CCND2	1
RELA	CCR2	1
RELA	CCR3	1
RELA	CCR7	1
RELA	CD40	1
RELA	CD58	1
RELA	CD80	1
RELA	CD83	1
RELA	CD86	1
RELA	CDH1	1
RELA	CDK4	1
RELA	CDK6	1
RELA	CDKN1A	1
RELA	CEACAM1	1
RELA	CFI	1
RELA	CFLAR	1
RELA	CFTR	1
RELA	CRHR1	1
RELA	CRP	1
RELA	CSF1	1
RELA	CTSB	1
RELA	CXCL1	1
RELA	CXCL10	1
RELA	CXCL12	1
RELA	CXCL8	1
RELA	CXCR2	1
RELA	CXCR4	1
RELA	EBI3	1
RELA	EGFR	1
RELA	EPAS1	1
RELA	FAF1	1
RELA	FAS	1
RELA	FASLG	1
RELA	FGF8	1
RELA	VEGFD	1
RELA	FLT4	1
RELA	FN1	1
RELA	FOXP3	1
RELA	GATA3	1
RELA	GFAP	1
RELA	GSTP1	1
RELA	GTF2B	1
RELA	HBEGF	1
RELA	HLA-A	1
RELA	HPSE	1
RELA	HSD11B2	1
RELA	HYAL1	1
RELA	ICAM1	1
RELA	IFNA1	1
RELA	IFNB1	1
RELA	IFNG	1
RELA	IL10	1
RELA	IL12A	1
RELA	IL12B	1
RELA	IL17C	1
RELA	IL18	1
RELA	IL1B	1
RELA	IL1RN	1
RELA	IL2	1
RELA	IL23A	1
RELA	IL6	1
RELA	IRF1	1
RELA	IRF4	1
RELA	IRF7	1
RELA	JUNB	1
RELA	LCN2	1
RELA	LIPE	1
RELA	LPL	1
RELA	MAT2A	1
RELA	MCL1	1
RELA	MMP1	1
RELA	MMP12	1
RELA	MMP13	1
RELA	MMP14	1
RELA	MMP2	1
RELA	MMP9	1
RELA	MUC2	1
RELA	MYC	1
RELA	NAMPT	1
RELA	NCAM1	1
RELA	NFKB1	1
RELA	NFKBIA	1
RELA	NLRP2	1
RELA	NOLC1	1
RELA	NOS1	1
RELA	NOS2	1
RELA	NOS3	1
RELA	NOX4	1
RELA	NOX5	1
RELA	OPTN	1
RELA	OXTR	1
RELA	PLAU	1
RELA	PLAUR	1
RELA	PLIN1	1
RELA	PROX1	1
RELA	PTAFR	1
RELA	PTEN	1
RELA	PTGES	1
RELA	PTGS2	1
RELA	PTHLH	1
RELA	RGS4	1
RELA	RIPK2	1
RELA	S100A6	1
RELA	SAA2	1
RELA	SDC1	1
RELA	SELE	1
RELA	SERPINB1	1
RELA	SERPINE1	1
RELA	SIRT1	1
RELA	SLC25A27	1
RELA	SNAI1	1
RELA	SOD2	1
RELA	STK39	1
RELA	TBP	1
RELA	TBX21	1
RELA	TF	1
RELA	TFF1	1
RELA	TFF3	1
RELA	TLR2	1
RELA	TLR3	1
RELA	TLR7	1
RELA	TNC	1
RELA	TNF	1
RELA	TNFAIP3	1
RELA	TNFRSF10B	1
RELA	TNFRSF13C	1
RELA	TNFSF10	1
RELA	TRAF1	1
RELA	TRAF2	1
RELA	TWIST1	1
RELA	UPP1	1
RELA	VCAM1	1
RELA	VEGFA	1
RELA	XIAP	1
RELB	CCL19	1
RELB	CCL21	1
RELB	PIGR	1
REST	AVP	1
REST	GLRA1	1
REST	TH	1
REST	TPH2	1
RFX1	COL1A2	1
RNF14	CCND1	1
RORA	NR1D1	1
RUNX1	BAALC	1
RUNX1	CCL3	1
RUNX1	CD34	1
RUNX1	GP1BA	1
RUNX1	IL2	1
RUNX1	ITGA2B	1
RUNX1	JUN	1
RUNX1	LGALS3	1
RUNX1	MECOM	1
RUNX1	NCAM1	1
RUNX1	PF4	1
RUNX1	SPI1	1
RUNX2	ELANE	1
RUNX2	IBSP	1
RUNX2	LGALS3	1
RUNX2	MMP13	1
RUNX2	MMP2	1
RUNX2	SNAI2	1
RUNX2	SNAI3	1
RUNX2	TWIST1	1
RUNX2	VEGFA	1
RUNX2	VEGFC	1
RUNX3	CAPN10	1
RUNX3	CASP2	1
RUNX3	CASP3	1
RUNX3	CASP7	1
RUNX3	CASP8	1
RUNX3	CDKN1A	1
RUNX3	CLDN7	1
RUNX3	CLEC4G	1
RUNX3	DNASE1	1
RUNX3	FADD	1
RUNX3	ING1	1
RUNX3	ING4	1
RUNX3	TCF4	1
RUNX3	TIMP1	1
RUNX3	TRAF6	1
RXRA	ABCA1	1
RXRA	CPT1B	1
RXRA	CXCR5	1
RXRA	HSD17B2	1
RXRA	IL2RA	1
RXRA	IL2RB	1
RXRA	IL2RG	1
RXRA	NOL7	1
RXRA	SERPINC1	1
SALL4	ABCA3	1
SALL4	HOXA9	1
SALL4	ZEB1	1
SALL4A	ABCA3	1
SATB1	BCL2	1
SATB1	CDK4	1
SATB1	GATA3	1
SATB1	HBE1	1
SATB1	IL4	1
